1,Phone cracking please do not buy. Waste of money,Srikanth,Phone cracked near phone by on its own. Please don't buy this. It seems some problem with it. It's not a phuscial damage. I took care of it very well. But it cracked. Not sure. Please don't buy it,One
1,Product is not upto the expectation.,Kuldeep Patel,Product quality is not up to the mark. As expected the experience of the product is bad. Battery life of the phone is getting drained very fast. Call incoming sound is buzzing. The picture quality is also not clear from rear camera but selfie is of good quality. The product is not value for money.,
1,Not Happy,Amazon Customer,Initial I faced no problem with the device but after using it for 4 months it starts not responding to some commands given. One more thing which is very annoying is a crackling sound coming from back side of the phone while the vibration is on.,
1,Much expected but as always expectations kills,Aravindh sastha,Battery life is bad.People calling me cannot get through as well. I thought something's wrong with the sim. Swapped sim in 2 other devices and it works fine. The device is definitely faulty. Amazon please help..,One
1,problem with battery life,manoj,"Hello team , i loved the product  and i had lot of expectation on it. most of my friends using but the problem is as they said they are getting battery life of 1 or  1 and half day but am not getting a battery life of 6 hoyrs.i dont know what is the issue.  let me know if you have any thoughts",
1,Using faulty one plus and got Worst support from Amazon,Abhishek Sharma,I am using a faulty OP6 now. Can't able to call support as return window is closed. No body called me back even when said by support team many times. Disappointed.,One
1,This is the average phone ...,Ajay Verma,"It has a big problem in its display on ... even after trying several times ... there is no solution to this problem yet ... tweeted one plus care but they did not respond ...So even after taking such expensive phone, there is a mental stress ... Can anyone solve this problem?",
1,Back of mobile is not good quality material,Raman kapil,Back of mobile is made up of glass type material which is fragile.Within purchase of two days it broke inspite of cover.Now am not able to get that changed either.,One
1,Good,navneet shah,Quality is not good,2
1,my hope are shattered.,Amazon Customer,everything is good except it stop working exactly after 4 months. I don't recommend it. it pains to see an expensive phone not working. feeling a loss of great deal of money,
1,Head Phone jack not working,NITIN,I bought the phone in Oct 1st week. After a month head phone jack stopped working. Also there are a lot of software bugs in the phone. Some times phone hangs and apps are becoming unresponsive. Now I have to invest my resources in repairing this. Waste of effort,
1,Phone Hang Issue,Dipesh P.,"According to me it's not worth to spent this much amount behind One Plus brand. I am facing issue of phone hang specially in contact app. As suggested by Service station engineer done the update. Even after factory reset, still problem is unresolved.",
1,Worst experience ever as Prime member,Mohandeep Singh,"Worst experience ever. As, I've got issue in my device. But, Amazon isn't providing any replacement even though phone is only 3 days old. Accroding to their terms customer can replace within 10 days from purchase date. Never expected this from Amazon/Oneplus.",
1,back camera blurry issue & focus is very bad,Amazon Customer,"dont know what happened but the camera getting blurry images completely disappointed, & phone calls are pretty bad, mobile internet is very slow. may be i have received a defective phone.",
1,Not value for money,KARNI SINGH DEVAL ,The one plus was not good as company says no sound quality no battery life,2
1,Disappointing performance!,tanmay,"I don't know this is the phone's fault or Amazon's fraud coz this phone is not at all what one plus 6 is. It hangs like anything, I can't even perform routine tasks on my phone, even phone calls get disconnected on their own. Very disappointed with this.",
1,WiFi connection issue,Rabindra Mahato,Facing WiFi connection issue with device,
1,Do Not Buy.,Amazon Customer,Not worth it. Updates removes existing features. So ultimately it means buy an upgraded phone that OnePlus launches 6 months or probably every year.,One
1,I am not interested,A SIVAKUMAR,WiFi application not working,One
1,Crashdump issue,Roop Mukherji,"I was using the phone for 2/3 weeks..but suddenly yesterday the phone hanged & entered into qualcomm crash dump mode...now i cannot do anything with the phone ,the phone is completely bricked...amazon please help me in this regard",
1,Did not get the Cash Back,Jitender Kumar,Even after more than Six month I could not get the cash back of 3000 Rupees which was promised at the time of purchase which was done through SBI card. This is sort of cheating amzone is doing. Kindly send cash back  immediately.,
1,Issues found in dash charging and battery life,SAMARTH MAHAJAN,"Battery life is poor. Very dissatisfied customer. One plus 3t was good product. But, there quality have degraded in this product. Only price structure has increased. Go for MI products only. They are best.",
1,Hardware keys stopped working after using for 3 months,Kumar,After using for around 3 month none of the hardware key is working. Neither i can switch off not I can increase/ decrease the volume from hardware key. Very unhappy with this mobile,
1,Bad experience with OnePlus 6,Sudhansu,Touch response is the worst infact sometimes it doesn't work. receiver on the other end complain about disorted voice.,One
1,Cheater,shiv shambhu singh,Really bad quility for this mobile Amazon cheater .amzon only locking only profit .not for quility of material,
1,"Dull quality of pictures images & videos, in social media.",raj k.,"The photos & videos of what's app,Facebook & You tube are very dull, hazy dim and dull color quality as compared to other mobiles, Why.Also is this product delivered is refurbished or a fresh one.",
1,Very upset bcs not even 18days of purchase my mobile is not charging,Pratheek kumar,Within 18days my mobile is not charging very upset,2
1,Low build quality,Amazon Customer,Don't buy ... My back glass broken by falling from the bed and it was with case.. building quality is very low. Please avoid. i really hate this product,
1,Used product sent,Sunayana Mehta,I got a used mobile cover in a worse condition,
1,Sound distortion/cracking sound when phone rings.,Davidson,Sound distortion/cracking sound when the phone rings or any message etc. Not sure how many have faced this issue. It is so irritating if we hear that sound after spending 35k on this product.,
1,Help me Amazon,G.Jayaprakash,Product starting showing problem on 8 th day of use .slim slot 2 not working.getting off and on continuously.. mobile getting heated and hanging while inserting sim 2.. I never expected this from a good brand OnePlus..,
1,"delivered defective product,didnt take for return",BHARANITHARAN DK,"One plus mobile was delivered defective, sound is not working. Placed request for return but no response from amazon.",One
1,Horrific,Sarthak,"The battery life is really bad, apps crash often, the sound is okay. Though the camera is really good.",
1,Phone Dead in 6 months!,Ramya,The OnePlus 6 that I bought in June 2018 is not charging anymore. The charger is fine but looks like the phone (or battery) is faulty! Not what is expected from a brand like this :(,
1,One pulis 6 is directive mobile,Amazon Customer,Very bad express with one puls 6 in mani problems hou can return i am amazon prime customer please help,One
1,Don't waste money,Amazon Customer,Camera totally blur,2
1,the phone starts restarting again and again,Priyesh,"i got a defect piece, and it will be restarting again and again its over 1hour restarting.",One
1,Go for note 9,Raj,Big expectations from OnePlus but doesn't delivers it. No cash back yet received after using state bank of India card.,One
1,Network issues just like all chinese phones,Dependra Pundir,Just Dont buy..all chinese phones has network issues like redmi and oneplus 6...rest all is fine..but the basic thing required in a phone is not taken care of....always buy non Chinese phones.,
1,Defective camera,Harkirat Singh,Bugy phone with defective camera. Want replacement of phone.Amazon customer service denied to provide the same.,One
1,Not satisfied with product,PANKAJ gidwani,I am not satisfied with the product sound is not good working is not proper plz replace my phone,One
1,Everage product,surendra kumar,"phone app and performance not good, camera quality not good, this is a average product",One
1,Not happy with the Camera quallity. I also own a One Plus 5 and it's camera quality is far much better than One Plus 6. Is there,Sumit Gupta,One Plus 6,2
1,Worst phone ever,Mehul,"Worst part of this phone is that in night the HD video would be play like nagetive effect,,,one time replace dis product but the second one have the same problem...waste of money 35000 dub gaye",
1,Faulty device!,Nikalank Jain,The sound system in the device has stopped working and now I am getting the run around to get it replaced!!,
1,Third class service from one plus,Shivam Kacha,Your phone is water resistant and it get off just by light split of water and service station rejected this phone as is water damaged... so what the hell is this water resistant???,
1,Worst product in mobile history,arun vihar,Worst product I have used . Nokia 1100 is better than this bloody product went service center 4 times in a couple of months. Not even make calls properly. Better avoid these mobiles,
1,"Battery Drainage Issue, worst product, worst service",Rahul,"Battery Drainage Issue, so buy at your own risk.",
1,Defective one plus 6 phone,Amazon Customer,Worst experience with one plus 6 the phone Jst keep shutting off. One plus customer care is so good that it actually no help at all. Made the biggest mistake of buying this phone,
